precinct,office,candidate,votes
02-Fish Springs,Minden-Gardnerville Sani/Dist-2 SEATS,"SMALLWOOD, BARBARA S.",168
02-Fish Springs,Minden-Gardnerville Sani/Dist-2 SEATS,"SMITH, JERRY",141
02-Fish Springs,President,"GOODE, VIRGIL",2
02-Fish Springs,President,"JOHNSON, GARY",3
02-Fish Springs,President,None Of These Candidates,9
02-Fish Springs,President,"Obama, Barack",321
02-Fish Springs,President,"Romney, Mitt",685
02-Fish Springs,School Board Trustee Area 1,"CHESSELL, KAREN",395
02-Fish Springs,School Board Trustee Area 1,"SANTI, RON",363
02-Fish Springs,School Board Trustee Area 4,"FREITAS, NEAL",386
02-Fish Springs,School Board Trustee Area 4,"LOURITT, JOHN",364
02-Fish Springs,School Board Trustee Area 5,"JAMIN, TERI",375
02-Fish Springs,School Board Trustee Area 5,"LIPPMANN, LAURENCE",371
02-Fish Springs,"State Assembly, District 39","Schumann, David K.",181
02-Fish Springs,"State Assembly, District 39","Wheeler, Jim",707
02-Fish Springs,"State Board of Education, District 2","Clontz, Donna",287
02-Fish Springs,"State Board of Education, District 2","Cook, Dave",472
02-Fish Springs,"Supreme Court Justice, Seat C","Cherry, Michael A.",574
02-Fish Springs,"Supreme Court Justice, Seat C",None Of These Candidates,223
02-Fish Springs,"Supreme Court Justice, Seat F","Douglas, Michael L.",596
02-Fish Springs,"Supreme Court Justice, Seat F",None Of These Candidates,203
02-Fish Springs,"Supreme Court Justice, Seat G",None Of These Candidates,241
02-Fish Springs,"Supreme Court Justice, Seat G","Saitta, Nancy M.",560
02-Fish Springs,Town of Gardnerville - 2 Seats,"CALDANA, MARCO",76
02-Fish Springs,Town of Gardnerville - 2 Seats,"HIGUERA, LLOYD",144
02-Fish Springs,Town of Gardnerville - 2 Seats,"SCHEMENAUER, JEFF",117
02-Fish Springs,Town of Gardnerville - 2 Seats,"WENNER, MARY A.",147
02-Fish Springs,"U.S. Representative in Congress, District 2","Amodei, Mark E.",708
02-Fish Springs,"U.S. Representative in Congress, District 2","Best, Russell",15
02-Fish Springs,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",30
02-Fish Springs,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",221
02-Fish Springs,U.S. Senate,"Berkley, Shelley",245
02-Fish Springs,U.S. Senate,"Heller, Dean",674
02-Fish Springs,U.S. Senate,None Of These Candidates,42
02-Fish Springs,U.S. Senate,"VANDERBEEK, DAVID LORY",46
02-Fish Springs,"University Board of Regents, District 9","Knecht, Ron",517
02-Fish Springs,"University Board of Regents, District 9","Mackedon, Michon",257
03-Gardnerville,County Commissioner District 1,"LYNN, GREG",662
03-Gardnerville,County Commissioner District 3,"GODECKE, FRANK",363
03-Gardnerville,County Commissioner District 3,"JOHNSON, DOUG N.",381
03-Gardnerville,County Commissioner District 5,"OLSON, MICHAEL",372
03-Gardnerville,County Commissioner District 5,"PENZEL, BARRY",361
03-Gardnerville,East Fork Swimming Pool Dist - 3 SEATS,"ASHBAUGH, ALISA",298
03-Gardnerville,East Fork Swimming Pool Dist - 3 SEATS,"CUTTS, ROBERT",114
03-Gardnerville,East Fork Swimming Pool Dist - 3 SEATS,"GRAY, GORDON",266
03-Gardnerville,East Fork Swimming Pool Dist - 3 SEATS,"NISHIKIDA, DAVIS JOHN",269
03-Gardnerville,East Fork Swimming Pool Dist - 3 SEATS,"OREN, DAVID",186
03-Gardnerville,East Fork Swimming Pool Dist - 3 SEATS,"PETRICK-SULLIVAN, JANINE",309
03-Gardnerville,East Fork Swimming Pool Dist - 3 SEATS,"SCHNOCK, CARL",216
03-Gardnerville,Justice of the Peace East Fork Township,"FAZZINO, WAYNE A.",215
03-Gardnerville,Justice of the Peace East Fork Township,"PERKINS, TOM",533
03-Gardnerville,Minden-Gardnerville Sani/Dist-2 SEATS,"ALLGEIER, BOB",349
03-Gardnerville,Minden-Gardnerville Sani/Dist-2 SEATS,"SMALLWOOD, BARBARA S.",421
03-Gardnerville,Minden-Gardnerville Sani/Dist-2 SEATS,"SMITH, JERRY",392
03-Gardnerville,President,"GOODE, VIRGIL",2
03-Gardnerville,President,"JOHNSON, GARY",14
03-Gardnerville,President,None Of These Candidates,5
03-Gardnerville,President,"Obama, Barack",372
03-Gardnerville,President,"Romney, Mitt",524
03-Gardnerville,School Board Trustee Area 1,"CHESSELL, KAREN",412
03-Gardnerville,School Board Trustee Area 1,"SANTI, RON",259
03-Gardnerville,School Board Trustee Area 4,"FREITAS, NEAL",407
03-Gardnerville,School Board Trustee Area 4,"LOURITT, JOHN",268
03-Gardnerville,School Board Trustee Area 5,"JAMIN, TERI",374
03-Gardnerville,School Board Trustee Area 5,"LIPPMANN, LAURENCE",298
03-Gardnerville,"State Assembly, District 39","Schumann, David K.",185
03-Gardnerville,"State Assembly, District 39","Wheeler, Jim",594
03-Gardnerville,"State Board of Education, District 2","Clontz, Donna",275
03-Gardnerville,"State Board of Education, District 2","Cook, Dave",427
03-Gardnerville,"Supreme Court Justice, Seat C","Cherry, Michael A.",536
03-Gardnerville,"Supreme Court Justice, Seat C",None Of These Candidates,179
03-Gardnerville,"Supreme Court Justice, Seat F","Douglas, Michael L.",568
03-Gardnerville,"Supreme Court Justice, Seat F",None Of These Candidates,144
03-Gardnerville,"Supreme Court Justice, Seat G",None Of These Candidates,155
03-Gardnerville,"Supreme Court Justice, Seat G","Saitta, Nancy M.",546
03-Gardnerville,Town of Gardnerville - 2 Seats,"CALDANA, MARCO",142
03-Gardnerville,Town of Gardnerville - 2 Seats,"HIGUERA, LLOYD",425
03-Gardnerville,Town of Gardnerville - 2 Seats,"SCHEMENAUER, JEFF",233
03-Gardnerville,Town of Gardnerville - 2 Seats,"WENNER, MARY A.",407
03-Gardnerville,"U.S. Representative in Congress, District 2","Amodei, Mark E.",553
03-Gardnerville,"U.S. Representative in Congress, District 2","Best, Russell",15
03-Gardnerville,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",33
03-Gardnerville,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",255
03-Gardnerville,U.S. Senate,"Berkley, Shelley",279
03-Gardnerville,U.S. Senate,"Heller, Dean",517
03-Gardnerville,U.S. Senate,None Of These Candidates,55
03-Gardnerville,U.S. Senate,"VANDERBEEK, DAVID LORY",46
03-Gardnerville,"University Board of Regents, District 9","Knecht, Ron",405
03-Gardnerville,"University Board of Regents, District 9","Mackedon, Michon",289
04-Carson Valley Estates,County Commissioner District 1,"LYNN, GREG",492
04-Carson Valley Estates,County Commissioner District 3,"GODECKE, FRANK",259
04-Carson Valley Estates,County Commissioner District 3,"JOHNSON, DOUG N.",280
04-Carson Valley Estates,County Commissioner District 5,"OLSON, MICHAEL",303
04-Carson Valley Estates,County Commissioner District 5,"PENZEL, BARRY",230
04-Carson Valley Estates,East Fork Swimming Pool Dist - 3 SEATS,"ASHBAUGH, ALISA",232
04-Carson Valley Estates,East Fork Swimming Pool Dist - 3 SEATS,"CUTTS, ROBERT",91
04-Carson Valley Estates,East Fork Swimming Pool Dist - 3 SEATS,"GRAY, GORDON",229
04-Carson Valley Estates,East Fork Swimming Pool Dist - 3 SEATS,"NISHIKIDA, DAVIS JOHN",194
04-Carson Valley Estates,East Fork Swimming Pool Dist - 3 SEATS,"OREN, DAVID",129
04-Carson Valley Estates,East Fork Swimming Pool Dist - 3 SEATS,"PETRICK-SULLIVAN, JANINE",214
04-Carson Valley Estates,East Fork Swimming Pool Dist - 3 SEATS,"SCHNOCK, CARL",132
04-Carson Valley Estates,Justice of the Peace East Fork Township,"FAZZINO, WAYNE A.",192
04-Carson Valley Estates,Justice of the Peace East Fork Township,"PERKINS, TOM",352
04-Carson Valley Estates,Minden-Gardnerville Sani/Dist-2 SEATS,"ALLGEIER, BOB",245
04-Carson Valley Estates,Minden-Gardnerville Sani/Dist-2 SEATS,"SMALLWOOD, BARBARA S.",305
04-Carson Valley Estates,Minden-Gardnerville Sani/Dist-2 SEATS,"SMITH, JERRY",294
04-Carson Valley Estates,President,"GOODE, VIRGIL",2
04-Carson Valley Estates,President,"JOHNSON, GARY",8
04-Carson Valley Estates,President,None Of These Candidates,2
04-Carson Valley Estates,President,"Obama, Barack",253
04-Carson Valley Estates,President,"Romney, Mitt",377
04-Carson Valley Estates,School Board Trustee Area 1,"CHESSELL, KAREN",293
04-Carson Valley Estates,School Board Trustee Area 1,"SANTI, RON",206
04-Carson Valley Estates,School Board Trustee Area 4,"FREITAS, NEAL",281
04-Carson Valley Estates,School Board Trustee Area 4,"LOURITT, JOHN",226
04-Carson Valley Estates,School Board Trustee Area 5,"JAMIN, TERI",272
04-Carson Valley Estates,School Board Trustee Area 5,"LIPPMANN, LAURENCE",240
04-Carson Valley Estates,"State Assembly, District 39","Schumann, David K.",140
04-Carson Valley Estates,"State Assembly, District 39","Wheeler, Jim",432
04-Carson Valley Estates,"State Board of Education, District 2","Clontz, Donna",204
04-Carson Valley Estates,"State Board of Education, District 2","Cook, Dave",303
04-Carson Valley Estates,"Supreme Court Justice, Seat C","Cherry, Michael A.",382
04-Carson Valley Estates,"Supreme Court Justice, Seat C",None Of These Candidates,153
04-Carson Valley Estates,"Supreme Court Justice, Seat F","Douglas, Michael L.",403
04-Carson Valley Estates,"Supreme Court Justice, Seat F",None Of These Candidates,130
04-Carson Valley Estates,"Supreme Court Justice, Seat G",None Of These Candidates,146
04-Carson Valley Estates,"Supreme Court Justice, Seat G","Saitta, Nancy M.",390
04-Carson Valley Estates,Town of Gardnerville - 2 Seats,"CALDANA, MARCO",113
04-Carson Valley Estates,Town of Gardnerville - 2 Seats,"HIGUERA, LLOYD",273
04-Carson Valley Estates,Town of Gardnerville - 2 Seats,"SCHEMENAUER, JEFF",190
04-Carson Valley Estates,Town of Gardnerville - 2 Seats,"WENNER, MARY A.",305
04-Carson Valley Estates,"U.S. Representative in Congress, District 2","Amodei, Mark E.",407
04-Carson Valley Estates,"U.S. Representative in Congress, District 2","Best, Russell",9
04-Carson Valley Estates,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",21
04-Carson Valley Estates,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",173
04-Carson Valley Estates,U.S. Senate,"Berkley, Shelley",179
04-Carson Valley Estates,U.S. Senate,"Heller, Dean",395
04-Carson Valley Estates,U.S. Senate,None Of These Candidates,33
04-Carson Valley Estates,U.S. Senate,"VANDERBEEK, DAVID LORY",28
04-Carson Valley Estates,"University Board of Regents, District 9","Knecht, Ron",304
04-Carson Valley Estates,"University Board of Regents, District 9","Mackedon, Michon",199
05-Genoa,County Commissioner District 1,"LYNN, GREG",527
05-Genoa,County Commissioner District 3,"GODECKE, FRANK",280
05-Genoa,County Commissioner District 3,"JOHNSON, DOUG N.",313
05-Genoa,County Commissioner District 5,"OLSON, MICHAEL",275
05-Genoa,County Commissioner District 5,"PENZEL, BARRY",311
05-Genoa,East Fork Swimming Pool Dist - 3 SEATS,"ASHBAUGH, ALISA",192
05-Genoa,East Fork Swimming Pool Dist - 3 SEATS,"CUTTS, ROBERT",101
05-Genoa,East Fork Swimming Pool Dist - 3 SEATS,"GRAY, GORDON",173
05-Genoa,East Fork Swimming Pool Dist - 3 SEATS,"NISHIKIDA, DAVIS JOHN",145
05-Genoa,East Fork Swimming Pool Dist - 3 SEATS,"OREN, DAVID",143
05-Genoa,East Fork Swimming Pool Dist - 3 SEATS,"PETRICK-SULLIVAN, JANINE",218
05-Genoa,East Fork Swimming Pool Dist - 3 SEATS,"SCHNOCK, CARL",157
05-Genoa,Justice of the Peace East Fork Township,"FAZZINO, WAYNE A.",148
05-Genoa,Justice of the Peace East Fork Township,"PERKINS, TOM",398
05-Genoa,President,"GOODE, VIRGIL",1
05-Genoa,President,"JOHNSON, GARY",6
05-Genoa,President,None Of These Candidates,1
05-Genoa,President,"Obama, Barack",183
05-Genoa,President,"Romney, Mitt",495
05-Genoa,School Board Trustee Area 1,"CHESSELL, KAREN",268
05-Genoa,School Board Trustee Area 1,"SANTI, RON",213
05-Genoa,School Board Trustee Area 4,"FREITAS, NEAL",268
05-Genoa,School Board Trustee Area 4,"LOURITT, JOHN",187
05-Genoa,School Board Trustee Area 5,"JAMIN, TERI",266
05-Genoa,School Board Trustee Area 5,"LIPPMANN, LAURENCE",208
05-Genoa,"State Assembly, District 39","Schumann, David K.",104
05-Genoa,"State Assembly, District 39","Wheeler, Jim",504
05-Genoa,"State Board of Education, District 2","Clontz, Donna",211
05-Genoa,"State Board of Education, District 2","Cook, Dave",316
05-Genoa,"Supreme Court Justice, Seat C","Cherry, Michael A.",410
05-Genoa,"Supreme Court Justice, Seat C",None Of These Candidates,115
05-Genoa,"Supreme Court Justice, Seat F","Douglas, Michael L.",416
05-Genoa,"Supreme Court Justice, Seat F",None Of These Candidates,104
05-Genoa,"Supreme Court Justice, Seat G",None Of These Candidates,120
05-Genoa,"Supreme Court Justice, Seat G","Saitta, Nancy M.",400
05-Genoa,"U.S. Representative in Congress, District 2","Amodei, Mark E.",511
05-Genoa,"U.S. Representative in Congress, District 2","Best, Russell",5
05-Genoa,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",20
05-Genoa,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",124
05-Genoa,U.S. Senate,"Berkley, Shelley",121
05-Genoa,U.S. Senate,"Heller, Dean",520
05-Genoa,U.S. Senate,None Of These Candidates,16
05-Genoa,U.S. Senate,"VANDERBEEK, DAVID LORY",24
05-Genoa,"University Board of Regents, District 9","Knecht, Ron",331
05-Genoa,"University Board of Regents, District 9","Mackedon, Michon",194
06-Jacks Valley,County Commissioner District 1,"LYNN, GREG",731
06-Jacks Valley,County Commissioner District 3,"GODECKE, FRANK",302
06-Jacks Valley,County Commissioner District 3,"JOHNSON, DOUG N.",494
06-Jacks Valley,County Commissioner District 5,"OLSON, MICHAEL",419
06-Jacks Valley,County Commissioner District 5,"PENZEL, BARRY",369
06-Jacks Valley,East Fork Swimming Pool Dist - 3 SEATS,"ASHBAUGH, ALISA",336
06-Jacks Valley,East Fork Swimming Pool Dist - 3 SEATS,"CUTTS, ROBERT",130
06-Jacks Valley,East Fork Swimming Pool Dist - 3 SEATS,"GRAY, GORDON",298
06-Jacks Valley,East Fork Swimming Pool Dist - 3 SEATS,"NISHIKIDA, DAVIS JOHN",209
06-Jacks Valley,East Fork Swimming Pool Dist - 3 SEATS,"OREN, DAVID",201
06-Jacks Valley,East Fork Swimming Pool Dist - 3 SEATS,"PETRICK-SULLIVAN, JANINE",323
06-Jacks Valley,East Fork Swimming Pool Dist - 3 SEATS,"SCHNOCK, CARL",214
06-Jacks Valley,Indian Hills G I D - 2 Seats,"JOHNSON, CHRIS",141
06-Jacks Valley,Indian Hills G I D - 2 Seats,"LYNCH, RONALD",142
06-Jacks Valley,Indian Hills G I D - 2 Seats,"SWANSON, CHARLES",87
06-Jacks Valley,Indian Hills G I D - 2 Seats,"WEAVER, JIMMY R.",124
06-Jacks Valley,Justice of the Peace East Fork Township,"FAZZINO, WAYNE A.",301
06-Jacks Valley,Justice of the Peace East Fork Township,"PERKINS, TOM",491
06-Jacks Valley,President,"GOODE, VIRGIL",4
06-Jacks Valley,President,"JOHNSON, GARY",14
06-Jacks Valley,President,None Of These Candidates,7
06-Jacks Valley,President,"Obama, Barack",407
06-Jacks Valley,President,"Romney, Mitt",585
06-Jacks Valley,School Board Trustee Area 1,"CHESSELL, KAREN",448
06-Jacks Valley,School Board Trustee Area 1,"SANTI, RON",284
06-Jacks Valley,School Board Trustee Area 4,"FREITAS, NEAL",353
06-Jacks Valley,School Board Trustee Area 4,"LOURITT, JOHN",344
06-Jacks Valley,School Board Trustee Area 5,"JAMIN, TERI",379
06-Jacks Valley,School Board Trustee Area 5,"LIPPMANN, LAURENCE",330
06-Jacks Valley,"State Assembly, District 39","Schumann, David K.",250
06-Jacks Valley,"State Assembly, District 39","Wheeler, Jim",618
06-Jacks Valley,"State Board of Education, District 2","Clontz, Donna",358
06-Jacks Valley,"State Board of Education, District 2","Cook, Dave",428
06-Jacks Valley,"Supreme Court Justice, Seat C","Cherry, Michael A.",636
06-Jacks Valley,"Supreme Court Justice, Seat C",None Of These Candidates,169
06-Jacks Valley,"Supreme Court Justice, Seat F","Douglas, Michael L.",650
06-Jacks Valley,"Supreme Court Justice, Seat F",None Of These Candidates,147
06-Jacks Valley,"Supreme Court Justice, Seat G",None Of These Candidates,166
06-Jacks Valley,"Supreme Court Justice, Seat G","Saitta, Nancy M.",630
06-Jacks Valley,"U.S. Representative in Congress, District 2","Amodei, Mark E.",622
06-Jacks Valley,"U.S. Representative in Congress, District 2","Best, Russell",21
06-Jacks Valley,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",26
06-Jacks Valley,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",304
06-Jacks Valley,U.S. Senate,"Berkley, Shelley",306
06-Jacks Valley,U.S. Senate,"Heller, Dean",626
06-Jacks Valley,U.S. Senate,None Of These Candidates,34
06-Jacks Valley,U.S. Senate,"VANDERBEEK, DAVID LORY",40
06-Jacks Valley,"University Board of Regents, District 9","Knecht, Ron",477
06-Jacks Valley,"University Board of Regents, District 9","Mackedon, Michon",316
07-Minden,County Commissioner District 1,"LYNN, GREG",527
07-Minden,County Commissioner District 3,"GODECKE, FRANK",319
07-Minden,County Commissioner District 3,"JOHNSON, DOUG N.",279
07-Minden,County Commissioner District 5,"OLSON, MICHAEL",275
07-Minden,County Commissioner District 5,"PENZEL, BARRY",308
07-Minden,East Fork Swimming Pool Dist - 3 SEATS,"ASHBAUGH, ALISA",190
07-Minden,East Fork Swimming Pool Dist - 3 SEATS,"CUTTS, ROBERT",88
07-Minden,East Fork Swimming Pool Dist - 3 SEATS,"GRAY, GORDON",195
07-Minden,East Fork Swimming Pool Dist - 3 SEATS,"NISHIKIDA, DAVIS JOHN",222
07-Minden,East Fork Swimming Pool Dist - 3 SEATS,"OREN, DAVID",147
07-Minden,East Fork Swimming Pool Dist - 3 SEATS,"PETRICK-SULLIVAN, JANINE",254
07-Minden,East Fork Swimming Pool Dist - 3 SEATS,"SCHNOCK, CARL",185
07-Minden,Justice of the Peace East Fork Township,"FAZZINO, WAYNE A.",125
07-Minden,Justice of the Peace East Fork Township,"PERKINS, TOM",475
07-Minden,Minden-Gardnerville Sani/Dist-2 SEATS,"ALLGEIER, BOB",364
07-Minden,Minden-Gardnerville Sani/Dist-2 SEATS,"SMALLWOOD, BARBARA S.",278
07-Minden,Minden-Gardnerville Sani/Dist-2 SEATS,"SMITH, JERRY",280
07-Minden,President,"GOODE, VIRGIL",1
07-Minden,President,"JOHNSON, GARY",7
07-Minden,President,None Of These Candidates,3
07-Minden,President,"Obama, Barack",252
07-Minden,President,"Romney, Mitt",426
07-Minden,School Board Trustee Area 1,"CHESSELL, KAREN",316
07-Minden,School Board Trustee Area 1,"SANTI, RON",198
07-Minden,School Board Trustee Area 4,"FREITAS, NEAL",289
07-Minden,School Board Trustee Area 4,"LOURITT, JOHN",228
07-Minden,School Board Trustee Area 5,"JAMIN, TERI",313
07-Minden,School Board Trustee Area 5,"LIPPMANN, LAURENCE",219
07-Minden,"State Assembly, District 39","Schumann, David K.",131
07-Minden,"State Assembly, District 39","Wheeler, Jim",482
07-Minden,"State Board of Education, District 2","Clontz, Donna",212
07-Minden,"State Board of Education, District 2","Cook, Dave",322
07-Minden,"Supreme Court Justice, Seat C","Cherry, Michael A.",413
07-Minden,"Supreme Court Justice, Seat C",None Of These Candidates,117
07-Minden,"Supreme Court Justice, Seat F","Douglas, Michael L.",421
07-Minden,"Supreme Court Justice, Seat F",None Of These Candidates,112
07-Minden,"Supreme Court Justice, Seat G",None Of These Candidates,106
07-Minden,"Supreme Court Justice, Seat G","Saitta, Nancy M.",426
07-Minden,Town of Minden - 2 SEATS,"HERZ, HOWARD ""HOWDY""",227
07-Minden,Town of Minden - 2 SEATS,"STEPHANS, JOHN",368
07-Minden,Town of Minden - 2 SEATS,"THALER, STEVEN",346
07-Minden,"U.S. Representative in Congress, District 2","Amodei, Mark E.",484
07-Minden,"U.S. Representative in Congress, District 2","Best, Russell",4
07-Minden,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",13
07-Minden,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",167
07-Minden,U.S. Senate,"Berkley, Shelley",188
07-Minden,U.S. Senate,"Heller, Dean",441
07-Minden,U.S. Senate,None Of These Candidates,30
07-Minden,U.S. Senate,"VANDERBEEK, DAVID LORY",21
07-Minden,"University Board of Regents, District 9","Knecht, Ron",264
07-Minden,"University Board of Regents, District 9","Mackedon, Michon",270
08-Ranchos I,County Commissioner District 1,"LYNN, GREG",719
08-Ranchos I,County Commissioner District 3,"GODECKE, FRANK",405
08-Ranchos I,County Commissioner District 3,"JOHNSON, DOUG N.",414
08-Ranchos I,County Commissioner District 5,"OLSON, MICHAEL",378
08-Ranchos I,County Commissioner District 5,"PENZEL, BARRY",418
08-Ranchos I,East Fork Swimming Pool Dist - 3 SEATS,"ASHBAUGH, ALISA",326
08-Ranchos I,East Fork Swimming Pool Dist - 3 SEATS,"CUTTS, ROBERT",137
08-Ranchos I,East Fork Swimming Pool Dist - 3 SEATS,"GRAY, GORDON",303
08-Ranchos I,East Fork Swimming Pool Dist - 3 SEATS,"NISHIKIDA, DAVIS JOHN",247
08-Ranchos I,East Fork Swimming Pool Dist - 3 SEATS,"OREN, DAVID",199
08-Ranchos I,East Fork Swimming Pool Dist - 3 SEATS,"PETRICK-SULLIVAN, JANINE",361
08-Ranchos I,East Fork Swimming Pool Dist - 3 SEATS,"SCHNOCK, CARL",231
08-Ranchos I,Justice of the Peace East Fork Township,"FAZZINO, WAYNE A.",236
08-Ranchos I,Justice of the Peace East Fork Township,"PERKINS, TOM",563
08-Ranchos I,President,"GOODE, VIRGIL",4
08-Ranchos I,President,"JOHNSON, GARY",10
08-Ranchos I,President,None Of These Candidates,11
08-Ranchos I,President,"Obama, Barack",395
08-Ranchos I,President,"Romney, Mitt",552
08-Ranchos I,School Board Trustee Area 1,"CHESSELL, KAREN",449
08-Ranchos I,School Board Trustee Area 1,"SANTI, RON",286
08-Ranchos I,School Board Trustee Area 4,"FREITAS, NEAL",419
08-Ranchos I,School Board Trustee Area 4,"LOURITT, JOHN",319
08-Ranchos I,School Board Trustee Area 5,"JAMIN, TERI",362
08-Ranchos I,School Board Trustee Area 5,"LIPPMANN, LAURENCE",381
08-Ranchos I,"State Assembly, District 39","Schumann, David K.",228
08-Ranchos I,"State Assembly, District 39","Wheeler, Jim",637
08-Ranchos I,"State Board of Education, District 2","Clontz, Donna",281
08-Ranchos I,"State Board of Education, District 2","Cook, Dave",486
08-Ranchos I,"Supreme Court Justice, Seat C","Cherry, Michael A.",590
08-Ranchos I,"Supreme Court Justice, Seat C",None Of These Candidates,191
08-Ranchos I,"Supreme Court Justice, Seat F","Douglas, Michael L.",603
08-Ranchos I,"Supreme Court Justice, Seat F",None Of These Candidates,176
08-Ranchos I,"Supreme Court Justice, Seat G",None Of These Candidates,182
08-Ranchos I,"Supreme Court Justice, Seat G","Saitta, Nancy M.",593
08-Ranchos I,"U.S. Representative in Congress, District 2","Amodei, Mark E.",566
08-Ranchos I,"U.S. Representative in Congress, District 2","Best, Russell",26
08-Ranchos I,"U.S. Representative in Congress, District 2","HAINES, MICHAEL L.",43
08-Ranchos I,"U.S. Representative in Congress, District 2","KOEPNICK, SAMUEL",294
